text,label
"First, I looked at whether programmes had been strengthened for professional health personnel to equip them to address potential climate related health risks",media
This could include human resource skill building and education,media
"I also assessed the ability of health services to respond to potential emergencies from climate sensitive infectious diseases, emergency preparedness and management",media
In-depth interviews and surveys were carried out among health professionals within public health facilities located in the two districts,media
Potential climate change health emergency risks that relate to climate sensitive infectious diseases within the Ghanaian context were assessed in both districts,media
The questions related only to known health risks and diseases,media
The study showed that there were no capacity strengthening programmes for health workers to equip them to address potential climate related health risks,media
Over 80% of respondents from both study districts reported not receiving training or workshops targeted towards climate change and health,media
"As a result, 65% of respondents in each district reported not having enough information to respond to climate related public health threats",media
Respondents gave contrasting views on the issue of emergency preparedness and management,media
Some said they were prepared to address potential climate health risks and emergencies,media
Others said they weren’t,media
Respondents who indicated unpreparedness bemoaned the challenges they faced in delivering even basic health services,media
They concluded that they were not ready to deal with the impact of climate change on local populations’ health,media
"On the other hand, some respondents specified having the needed support, the necessary human resources and strategies in place to help address the health threats from climate change",media
The study also showed that the position of a health facility on the hierarchical structure affected its capacity and preparedness levels,media
Health workers interviewed within the higher level of health delivery (district hospitals) acknowledged some level of preparedness to deal with climate health emergencies compared to those at the lower level (health centres),media
Both levels nevertheless declared they might have challenges in addressing climate change health emergencies,media
"Overall, the study ﬁndings indicate that health systems capacity and preparedness levels towards climate change health risks didn’t diﬀer across the study contexts",media
Way forward Our study also shed light on the urgent need for reforms to combat the looming health impact of climate change,media
The findings call for vital measures to be put in place in terms of health systems adaptation planning and resilience building,media
"It became apparent that knowledge, skill building, provision of logistics and infrastructure urgently need attention",media
"There is also a need to provide more resources, especially at the local levels",media
"In addition, health professionals require in-service training programmes on climate change and health needs",media
Training and education are key to improving preparedness and capacity,media
"""Climate change is making it harder for people to get the care they need Menu Close Home Edition Africa Australia Brasil Canada Canada (français) España Europe France Global Indonesia New Zealand United Kingdom United States Edition: Available editions Europe Africa Australia Brasil Canada Canada (français) España France Global Indonesia New Zealand United Kingdom United States Get newsletter Become an author  as a reader Sign in Severe weather events brought about by climate change, such as the floods in Kenya in 2023, leave people without community or state care",media
Photo by Luis Tato/AFP via Getty Images Maria S,media
"Floro , American University Author Maria S",media
"Floro Professor Emerita of Economics, American University Disclosure statement Maria S",media
"Floro does not work for, consult, own shares in or receive funding from any company or organisation that would benefit from this article, and has disclosed no relevant affiliations beyond their academic appointment",media
Partners American University provides funding as a member of The Conversation US,media
View all partners https://theconversation,media
"com/climate-change-is-making-it-harder-for-people-to-get-the-care-they-need-240557 Link copied Share article The world is witnessing the consequences of climate change: long-lasting changes in temperature and rainfall, and more intense and frequent extreme weather events such as heat waves, hurricanes, typhoons, flooding and drought",media
All make it harder for families and communities to meet their care needs,media
Climate change affects care systems in various ways,media
"First, sudden illnesses and unexpected disabilities heighten the need for care",media
"Second, it reduces access to important inputs for care such as water, food and safe shelter",media
"Third, it can damage physical and social care infrastructures",media
It can also lead to breakdowns of traditional units of caregiving such as households and communities,media
And it creates new situations of need with the increase in displaced person settlements and refugee camps,media
"Climate change creates sudden spikes in the demand for care, and serious challenges to meeting the growing need for care",media
All this has immediate and long lasting effects on human well-being,media
The size of the current unmet care needs throughout the world is substantial,media
"In childcare alone, about 23% of children worldwide – nearly 350 million – need childcare but do not have it",media
Families in low- and lower-middle-income countries are the most in need,media
"Similarly, as the world’s population ages rapidly, only a small proportion of the elderly who need assistance are able to use formal care (in an institution or paid homecare)",media
Most are cared for by family members or other unpaid caregivers,media
Much of this unpaid care and formal care work is provided by women and girls,media
Hundreds of millions of people around the world struggle to get healthcare,media
Expansion of access to essential health services has slowed compared to pre-2015,media
And healthcare costs still create financial hardship,media
"Without comprehensive public and global support for care provision and the integration of care in the climate agenda, unmet care needs will only grow and inequalities will widen",media
Impact Climate change interacts with human health in complex ways,media
Its impact is highly uneven across populations,media
"It depends on geographical region, income, education, gender roles, social norms, level of development, and the institutional capacity and accessibility of health systems",media
"In 2018-22, Africa experienced the biggest increase in the heat-related mortality rate since 2000-05",media
This is not surprising as the continent has more frequent health-threatening temperatures than ever before and a growing population of people older than 65,media
"Africa is also the region most affected by droughts in 2013-22, with 64% of its land area affected by at least one month of extreme drought per year on average",media
It was followed by Oceania (55% of its land area) and South and Central America (53%),media
Scientific evidence also points to increases in health inequalities caused by climate change,media
The health effects of climate change are not uniformly felt by different population groups,media
"Exposure, severity of impact, and ability of individuals to recover depend on a variety of factors",media
"Physiological characteristics, income, education, type of occupation, location, social norms and health systems are some of them",media
"For example, older people and young children face the greatest health risks from high temperatures",media
There is also evidence of the disproportionate effect of climate change on the health of people living in poverty and those who belong to disadvantaged groups,media
Women of lower social and economic status and with less education are more vulnerable to heat stress compared to women in wealthier households and with higher education or social status,media
"They are exposed to pollution in the absence of clean cooking fuel, and to extreme heat as they walk to gather water and fuel, or do other work outdoors",media
Bad sanitation in poor urban areas increases the incidence of water-borne diseases after heavy rains and floods,media
"Lack of access to healthcare services and the means to pay for medicines make it difficult for women and men in low-income households to recover from illness, heat strokes, and air pollution-related ailments",media
Mental health problems are being attributed to climate change as well,media
"Studies show that the loss of family or kin member, home, livelihood and a safe environment can bring about direct emotional impacts",media
These adverse impacts increase the demand for caregiving and the care workload,media
"Climate-induced health problems force family and community caregivers, particularly women, to spend more time looking after the sick and disabled, particularly frail elderly people and children",media
"Effect on food and water Climate change threatens the availability of food, clean water and safe shelter",media
It erodes households’ and communities’ care capacity and hence societies’ ability to thrive,media
"Fluctuations in food supply and rising food prices as a result of environmental disasters, along with the inadequacy of government policies, underscore the mounting challenge of meeting food needs",media
The threat of chronic shortage of safe drinking water has also risen,media
Water scarcity is an area where structural inequalities and gender disparities are laid bare,media
"Care for the sick and disabled, the young and the elderly is compromised when water is scarce",media
Effects on providing care Extreme weather events disrupt physical care infrastructures,media
"It may be hard to reach hospitals, clinics, daycare centres, nursery schools and nursing homes",media
Some facilities may be damaged and have to close,media
Another type of care system that can break down is family networks and support provided by friends and neighbours,media
These informal care sharing arrangements are illustrated in a study of the three large informal settlements in Nairobi,media
About half (50,media
5%) of the sampled households reported having had a sick member in the two weeks before the survey,media
The majority relied on close friends and family members living nearby for care and support,media
"Studies have shown that climate change eventually leads to livelihood loss and resource scarcity, which can weaken social cohesion and local safety nets in affected communities",media
Heightened risks and uncertainty and imminent changes in socio-economic and political conditions can also compel individuals or entire households to migrate,media
"Migration is caused by a host of factors, but it has increasingly been a climate-related response",media
"The World Bank’s Groundswell Report released in 2018 , for example, projected that climate change could force 216 million people to move within their countries by 2050 to avoid the slow-onset impacts of climate change",media
"A possible consequence of migration is the withdrawal of care support provided by the migrating extended kin, neighbours or friends, increasing the caregiving load of people left behind",media
"In the case of forced displacements, the traditional social networks existing in communities are disrupted entirely",media
What’s needed There are compelling reasons to believe that meeting care needs can also help mitigate the effects of climate change,media
"And actions to meet carbon-zero goals, prevent biodiversity loss and regenerate ecosystems can reduce the care work burden that falls heavily on families, communities and women",media
"Any effort to tackle these grave problems should be comprehensive in scope and must be based on principles of equality, universality, and responsibility shared by all",media
"This article is part of a series of articles initiated through a project led by the Southern Centre for Inequality studies, in collaboration with the International Development Research Centre and a group of feminist economists and climate scientists across the world",media
"""Climate change will widen the social and health gap Menu Close Home Edition Africa Australia Brasil Canada Canada (français) España Europe France Global Indonesia New Zealand United Kingdom United States Edition: Available editions Europe Africa Australia Brasil Canada Canada (français) España France Global Indonesia New Zealand United Kingdom United States Get newsletter Become an author  as a reader Sign in Sharon Friel , Australian National University Author Sharon Friel Director and Professor of Health Equity, Australian National University Disclosure statement Sharon Friel receives funding from The Australian Research Council and the National Health and Medical Research Council",media
Partners Australian National University provides funding as a member of The Conversation AU,media
View all partners Poorer people are more vulnerable to the impact of extreme weather events,media
Pictured: the aftermath of Typhoon Haiyan,media
"DFID - UK Department for International Development/Flickr , CC BY https://theconversation",media
"com/climate-change-will-widen-the-social-and-health-gap-30105 Link copied Share article Climate projections suggest that, thanks to human activity, we will likely see an increase in extreme weather events, disruptions to agriculture, loss of livelihoods and displacement of people",media
"While everyone will be affected, these climate impacts will exacerbate social and health inequities, depending on underlying economic, geographic, social and health status",media
"Recently there’s been increasing attention on climate change and health, including calls from Australian scientists , led by Professor Peter Doherty, for the government to put climate change on the G20 agenda",media
"My research focuses on social inequality, and how that might exacerbate climate changes impact on health inequalities, including vulnerability to extreme weather and rising food prices",media
I presented some of the latest research on this topic at a recent Australian Academy of Science symposium on climate and health,media
Inequities of man-made natural disasters Low-lying cities and towns near coasts are facing increased risks from more frequent and more intense cyclones,media
"These storms can generate storm surges causing flooding, direct injury and damage to infrastructure, including housing, water and sanitation systems",media
"Poorer households are usually at higher direct health risk due to weaker structures, less safe locations and building sites, and the weaker resilience of infrastructure in poorer cities and towns to withstand damage",media
"At the end of 2013, the Philippines were hit by devastating super typhoon Haiyan, which affected 16 million people",media
"6,069 people were reported dead while 4",media
"1 million people were displaced, with 1",media
1 million houses damaged or destroyed,media
"While everyone was touched by the typhoon, large income inequalities meant that poorer people not only lived in poorer quality housing, they were also more likely to be living on cheaper land in vulnerable low-lying regions",media
"Poorer households also often lack the economic resources to evacuate in the face of climate-related disasters, or to rebuild",media
The ﬂooding of New Orleans in 2005 gave a striking example of what can happen among socially disadvantaged communities,media
Elderly patients in homes and poor people could not evacuate in front of the storm because of lack of transport,media
We see similar issues with heatwaves,media
Lower socioeconomic and minority ethnic groups are more likely to live and work in warmer neighbourhoods and in buildings that are poorly ventilated and absorb heat,media
This increases the risk of heat stress and heat deaths,media
"Poor neighbourhoods with weak infrastructure, buildings and unplanned developments with little green spaces are likely to be more exposed to high temperatures compared to more affluent neighbourhoods",media
Impacts on agriculture Our agricultural systems are also under threat,media
"Increasing drought periods in Australia may challenge the viability of agriculture in some regions, and hence those communities that depend on primary production",media
"This will affect people’s income, stress levels and sense of hope",media
"In 2003 bushfires ravaged eastern Victoria, destroying more than 40 homes and killing thousands of cattle",media
"But the bushfires exacerbated problems already present in the community, typical of other rural Australian communities",media
"Economic and climate pressures on rural farming communities has created financial hardship, led to closures in local businesses, and young people moving away",media
This has transformed the social landscape and support that is often present within rural communities,media
These factors we know have real implications for mental health and may increase risk of suicidal thoughts,media
Climate change also exacerbates food insecurity,media
Modelling estimates suggest that between 2005 and 2007 there was a 33% increase in the price of vegetables and a 43% increase in fruit prices in Australia because of the drought and extreme weather events,media
"Rising food prices most affect the poor — as a proportion of total household expenditure, food makes up an average of around 19%",media
"But, with 12% of Australians living below the poverty line, these average figures hide some of the food security difficulties many Australians face",media
"Climate pressures will widen the food gap between those able to maintain a healthy diet of fresh produce, fish, lean meat and so on, and those needing to find the cheapest sources of calories",media
"Cheap calories are found in the most highly processed, long shelf-life products, containing hardened fats and bulk starches, preserved with sugar or salt",media
Where does inequality come from,media
"Climate change throws into sharp relief many of the issues to do with inequities in living standards, resource use, levels of exposure to environmental stresses, and existing health inequities",media
"Australians who are more socially disadvantaged (by income, employment status, education) and Indigenous Australians are more likely to die younger and have a higher risk of depression, diabetes, heart disease and cancers",media
"Parts of our cities are marked by concentrations of long term unemployment, low levels of education, and poor and dangerous housing conditions, leading to poor physical and mental health outcomes",media
The health experience of people living in rural and remote Australia is often worse than the urban average,media
Climate change itself is a product of the same forces that have created inequality in different groups of people,media
"In creating a global marketplace that depends upon ever-increasing volumes of production and consumption, the economic and social trajectory of the 20th century and beyond has led to increasing over-exploitation of finite natural resources and to overloading natural environmental systems",media
The best way to address the unequal effects of climate change is address the causes of climate change and inequality,media
This might include : fairer and more sustainable food systems; affordable quality housing; pensions and benefits set no lower than the poverty line and indexed to average wages; and the establishment of more quality job creation programs in priority areas,media
"This will not only improve health, but advances will be made in social equity such that communities and nations will be better able to resist current climate change and avert further damage to the environment",media
"Climate change G20 Inequality Equity Health and climate change Health impacts of climate change""",media
"""Rolling back on climate actions may spell rise in preventable illness – study | Air pollution |  Skip to main content Skip to navigation Close dialogue 1 / 1 Next image Previous image Toggle caption Skip to navigation New York suffered visible air pollution caused by wildfires in Canada",media
Photograph: Bloomberg/Getty Images View image in fullscreen New York suffered visible air pollution caused by wildfires in Canada,media
"Photograph: Bloomberg/Getty Images This article is more than 1 month old Rolling back on climate actions may spell rise in preventable illness – study This article is more than 1 month old Net zero policies would result in fewer deaths saving UK billions, say researchers Countries that weaken or stop their net zero and climate actions may be consigning their populations to decades of preventable illness",media
Gains from net zero are often presented as global benefits and mainly for future generations,media
But less fossil fuel use also means less air pollution which results in local health gains right away,media
"For example, rapid health gains are predicted from policies for US net zero by 2050",media
"By 2035, between 4,000 to 15,000 fewer US residents would die annually from air pollution, saving the US economy $65bn to $128bn , with even greater benefits thereafter",media
"A study , led by Imperial College London, has found that there are large health gains from UK net zero actions",media
"Dr Mike Holland, who was part of the study team, said: “Fundamental changes required for net zero will bring long lasting benefits to UK health",media
Or turn that around,media
"If we don’t take the net zero path, we will be sicker",media
This would be a double own goal on both climate and health,media
” The researchers looked at the net zero pathways for transport and buildings in the UK’s sixth carbon budget,media
"Health improvements came about from less air pollution and also increased exercise from more walking, cycling and e-biking",media
By 2060 the economic gains from fewer deaths would amount to £26bn-£31bn,media
New evidence meant they were also able to estimate gains from less illness too; around £20bn adding to the economic benefits from net zero,media
"Some gains would be expected straight away, as air pollution decreased",media
"These include fewer new cases of asthma in children and adults, as well as reduced hospital admissions for breathing and heart problems",media
This is consistent with recent health improvements that followed Bradford’s clean air zone and others around Europe,media
Fewer strokes and heart attacks would emerge more slowly over five years as air pollution started to reduce,media
"For lung cancer, the reduction in cases would be expected to lag air pollution improvements by six to 20 years",media
But the gains would not stop in 2060,media
Children born in the 2050s would suffer from fewer air pollution illnesses as they grew up and aged as adults,media
"Although less certain than the other illnesses studied, the greatest long-term gains could be in cases of dementia",media
"skip past newsletter promotion after newsletter promotion Walking, cycling and e-biking as part of net zero, would also lead to health gains",media
"Prof Christian Brand, part of the study team, said: “If transport decarbonisation focuses mainly on commuting, how much health improvement and emissions reduction are we leaving on the table",media
"Without policies that support all forms of mobility – especially the short, everyday trips that reduce car dependency – are we missing a crucial opportunity to maximize the full benefits of net zero",media
"” Participation is key to maximising these gains across society, especially amongwomen and older people",media
"The study found that people walking or cycling for transport could expect to an average of five and half months longer life expectancy, and a healthier life",media
"""I thought most of us were going to die from the climate crisis",media
I was wrong | Climate crisis |  Skip to main content Skip to navigation Close dialogue 1 / 3 Next image Previous image Toggle caption Skip to navigation The climate emergency is a fact but our ideas about the world’s future are out of touch with many realities,media
Photograph: Chris Clor/Getty Images; Tetra images RF View image in fullscreen The climate emergency is a fact but our ideas about the world’s future are out of touch with many realities,media
Photograph: Chris Clor/Getty Images; Tetra images RF This article is more than 1 year old I thought most of us were going to die from the climate crisis,media
"I was wrong This article is more than 1 year old In an extract from her book Not the End of the World, data scientist Hannah Ritchie explains how her work taught her that there are more reasons for hope than despair about climate change – and why a truly sustainable world is in reach Hannah Ritchie Q&A: ‘Doomsday predictions are a dream for climate deniers’ “Scientists say temperatures could rise by 6C by 2100 and call for action ahead of UN meeting in Paris” – Independent , 2015",media
A world that was 6C warmer than it is today would be devastating,media
"And remember, 6C is just the average",media
"Some parts of the world would get much warmer, especially the poles",media
Crops would fail,media
Many people would be malnourished,media
Forests would be stripped back into savannahs,media
Island nations would be completely submerged,media
Many cities will have disappeared due to sea-level rise,media
Climate refugees will be on the move,media
“Normal” temperatures in many parts of the world would be unbearable,media
"Even the richest, most temperate nations would see devastating floods most winters and baking summers",media
"We would be at very high risk of setting off warming feedback loops – the melted ice would reflect less sunlight, the melted permafrost might unlock methane from the bottom of the ocean, and dying forests wouldn’t be able to regrow to suck carbon out of the atmosphere",media
"A 6C warmer world might be short-lived – it could quickly spiral into 8C, 10C or more",media
It would be a massive humanitarian disaster,media
"Only a few years ago, I thought this was where we were headed",media
"5C or 2C – we were destined for 4C, 5C or 6C and there was nothing we could do about it",media
Most people still think that this is the path we’re following,media
"Thankfully, it’s not",media
"In 2015, I went to Paris for the big, famous climate conference, Cop21",media
Representatives and policymakers from every country came together to hash out a new climate deal,media
The previous goal of the international agreement was to keep the global average temperature rise below 2C by the end of the century,media
So I couldn’t believe it when there were rumours that a target of 1,media
5C was being discussed,media
Were they crazy,media
"At that point, I had already given up on the prospects of 2C",media
It was so far out of our reach,media
The notion that we could keep the rise below 1,media
5C seemed delusional,media
And yet the target made it into the final agreement,media
"Mostly as an aspiration, but it was in there nonetheless",media
"The world pledged to “limit global warming to ‘well below’ 2C above pre-industrial levels and also, if possible, ‘pursue’ efforts to cap warming at 1",media
My perspective on 1,media
5C hasn’t shifted much since then,media
"Without a major, unexpected technological breakthrough, we will go past this target",media
Nearly all the climate scientists I know agree: they obviously want to cap warming at 1,media
"5C, but very few think it will happen",media
"This doesn’t stop them fighting for it, though; they know that every 0",media
"1C matters, and is worth working for",media
But my perspective on 2C has changed,media
I’m now cautiously optimistic that we can get close to it,media
"It’s more likely than not that we will pass 2C, but perhaps not by much",media
And there is still a reasonable chance – if we really step up to the challenge – that we can stay below it,media
"My perspective flipped quickly after studying the data, not newspaper headlines",media
"I didn’t focus on where we are today, but on the pace that things have moved at in the past few years, and what this means for the future",media
"One organisation – the Climate Action Tracker – follows every country’s climate policies, and its pledges and targets",media
It combines them all to map out what will happen to the global climate,media
"At Our World in Data, I sketch out these future climate trajectories and update them every year",media
"Every time, they get closer and closer to the pathways we would need to follow to stay below 2C",media
"If we stick with the climate policies that countries currently have in place, we’re heading towards a world of 2",media
5C to 2,media
Let me be clear: this is terrible and we have to avoid it,media
But countries have pledged to go much further,media
They’ve committed to making their policies much more ambitious,media
"If each country was to follow through on their climate pledges, we’d come out at 2",media
1C by 2100,media
What’s most promising is how these pathways have shifted over time,media
"In a world without climate policies, we’d be heading towards 4C or 5C, at least",media
This is the path that most people still think we’re on,media
That would be a scary world indeed,media
"Thankfully, over time, countries have stepped up their commitments",media
"As we saw with the example of the ozone layer, incremental increases in ambition can make a huge difference",media
"View image in fullscreen Ritchie’s perspective ‘flipped after studying the data, not newspaper headlines’",media
"Photograph: Murdo MacLeod/The Observer The other big change is that moving to a low-carbon, sustainable economy is not seen as the sacrifice it used to be",media
Fossil fuels were far cheaper than renewables,media
Electric vehicles cost a fortune,media
But now low-carbon technologies are becoming cost-competitive,media
It now makes financial sense to take the climate-friendly path,media
Leaders have become more optimistic about how the landscape is changing,media
We are still some distance from a 2C pathway,media
We need to step up our efforts – and quickly,media
"But as it becomes more and more realistic, I’m confident we can keep moving closer to it",media
"W hen I was in my early teens, I thought most of us were going to die from climate change",media
"I tried to convince my classmates of this, too",media
"For my English oral exam, I held up a map of all of the cities and coastlines that were going to sink by the end of the century",media
I showed projected satellite images of the wildfires that would ravage the globe,media
"In trying to light flames of interest, I simply added fire to my own anxieties",media
"By the time I reached Edinburgh University, I was being flooded with images every day",media
"Some from my university lectures, which, given the fact I’d chosen a degree in earth sciences, was expected",media
"But, more importantly, my obsession for environmental sciences was growing in tandem with the uptick in the frequency of reporting",media
"The more determined I became to stay informed, the quicker the stories came at me, often accompanied by streams of recorded videos",media
"I didn’t have to imagine the pain of the victims, I could see and hear it, too",media
"As a responsible citizen, I wanted to stay informed",media
I had to know what the latest disaster was,media
To switch off from them seemed like a betrayal to the lives that were lost,media
"With reports of disasters coming at me faster every day, it seemed that things must be getting worse",media
"Climate change was driving an intensification of disasters, and more people were dying than ever before",media
Or so I thought,media
The problem was that I mistook the increase in the frequency of reporting as an increase in the frequency of disasters,media
I mistook an increase in the intensity of my secondhand suffering for an increase in the intensity of global suffering,media
"In reality, I had no idea what was happening",media
Were disasters getting worse,media
Were there more this year than last,media
Were there more people dying than ever before,media
"Then I discovered the work of Swedish physician, statistician and public speaker Hans Rosling",media
Videos of his lectures taught me that extreme poverty and child mortality were falling and education and life expectancy were rising,media
I went looking for other areas where my preconceptions might be wrong,media
I started with data on “natural” disasters,media
I would have bet a lot of money that more people were dying from disasters today than a century ago,media
I was completely wrong,media
Death rates from disasters have actually fallen since the first half of the 20th century,media
And not just by a little bit,media
They have fallen roughly tenfold,media
It’s at this point that I should make one thing clear: none of the above means that climate change is not happening,media
The decline in deaths from disasters does not mean that disasters are getting weaker or less common,media
Deniers often misuse this data to downplay the existence or risks of climate change,media
But that’s not what the data shows us at all,media
"In the past, it was common for disasters to claim millions of lives a year",media
"The 1920s, 30s and 40s were particularly bad",media
"There were a few large earthquakes that claimed many lives: China, Japan, Pakistan, Turkey and Italy were all hit by a series of earthquakes that cost tens of thousands of lives",media
"The most lethal – the 1920 earthquake that struck the Gansu province in China – is estimated to have killed 180,000 people",media
But it was drought and floods that were the most deadly,media
"China endured a number of large floods and droughts through the 1920s and 30s, which often led to widespread famine and killed millions at a time",media
"Today, the annual death toll is much smaller, usually between 10,000 and 20,000",media
"Sometimes, there are particularly devastating years where the toll is much higher – like 2010, when the annual death toll was more than 300,000, with most deaths resulting from the Haitian earthquake",media
"When I zoomed out and saw these trends, I felt stupid",media
I also felt cheated,media
I had been duped by an education system that was supposed to teach me about the world,media
I was a diligent student,media
"I won medals for coming top for everything, from earth materials to sedimentology, atmospheric science to oceanography",media
"I could create complex diagrams of seismic faults, I could recite the chemical formulas of pages of minerals from memory, but if you’d asked me to draw a graph of what was happening to deaths from disasters, I’d have sketched it upside down",media
I wasn’t alone in my ignorance,media
"In the 2017 Gapminder Misconception Study, the public, across 14 countries, were asked 12 key questions, one of which was: How did the number of deaths per year from natural disasters change over the past 100 years",media
a) More than doubled b) Remained more or less the same c) Decreased to less than half Just 10% got the right answer: c),media
"The most popular answer, 48% of the vote, was a)",media
"T o tackle climate change, we have to accept two things: climate change is happening and human emissions of greenhouse gases are responsible",media
We simply don’t have time to argue about the existence of climate change,media
"By “we”, I mean all of us, collectively",media
The time for debating is over,media
We need to move past it to the question of what we’re going to do about it,media
Let’s take a close look at where we are with carbon emissions,media
"They are still rising, but the world has already passed the peak of per capita emissions",media
It happened a decade ago,media
Most people are unaware of this,media
"In 2012, the world topped out at 4",media
9 tonnes per person,media
"Since then, per capita emissions have been slowly falling",media
"Nowhere near fast enough, but falling nonetheless",media
This is a signal that the peak in our total (not per capita) CO 2 emissions is coming,media
This is the case with any metric in a world with an increasing population,media
"Per capita measures will peak first, then it’s a tug-of-war over whether our impacts per person will fall more quickly than the population is growing",media
We are very close,media
"Emissions increased rapidly in the 1960s and 70s, then again in the 1990s and early 2000s",media
"But in recent years, this growth has slowed down a lot",media
Emissions barely increased at all from 2018 to 2019,media
And they actually fell in 2020 as a result of the Covid-19 pandemic,media
I’m optimistic we can peak global emissions in the 2020s,media
One of the simple things that brings me the most joy in life is getting an email from my grandma,media
My gran is in her mid-80s and can almost work an iPad,media
"By “work”, I mean do the basics of looking at a photograph and sending an email",media
"She doesn’t have an iPhone, a laptop or a smartwatch",media
"My grandpa rejects all modern technology, except television",media
Their life is very similar to how it was a few decades ago,media
This has created something of a divide between the generations on climate change,media
Many see the lifestyles of youngsters as the problem,media
We spend all day on energy-guzzling gadgets,media
We flock to dense cities with no gardens or green space,media
We buy lots of stuff and don’t bother to repair it,media
We never ration food and waste too much of it,media
"View image in fullscreen Climate activists protest against fossil fuels at Cop28 in Dubai, United Arab Emirates, 12 December 2023",media
Photograph: Thomas Mukoya/ Yet my carbon footprint is less than half that of my grandparents’ when they were my age,media
"When my grandparents were in their 20s, the average person in the UK emitted 11 tonnes of CO 2 per year",media
We now emit less than five tonnes,media
The gap between me and my parents is equally wide,media
"From the 1950s to the 90s, emissions in the UK changed very little",media
It’s only since then – in my lifetime – that emissions have plummeted,media
Technology has made that possible,media
"In 1900, nearly all of the UK’s energy came from coal and, by 1950, it was still supplying more than 90%",media
"Now coal supplies less than 2% of our electricity, and the government has pledged to phase it out completely by 2025",media
"Coal is now almost dead in its birthplace, where it all began",media
"It has been replaced with other sources of energy: gas, then nuclear, and now a transition to wind, solar and other renewable sources",media
"That means that, for every unit of energy we consume, we emit much less CO 2",media
But that’s not the only change,media
We also use much less energy overall,media
Per capita energy use has fallen by around 25% since the 1960s,media
"Year after year, more efficient gadgets have come into our lives",media
"First, it was improvements in the energy ratings of white goods, then it was the trend of replacing inefficient lightbulbs",media
Then it was double-glazed windows and home insulation to stop heat leaking out into the street,media
"When I was a kid, our family television – we “only” had one – was a massive box that seemed to be two metres deep",media
The screen was so small you had to sit really close to see anything,media
Our car was a gas guzzler,media
Not a gas guzzler like we see with SUVs today,media
My parents would never have bought one of those,media
"No, our car was secondhand and it was a “banger”",media
It was inefficient: you could hear the engine roar and feel it overheating,media
The miles per gallon were terrible,media
"These massive strides in technology mean that we use much less energy than we did in the past, despite appearing to lead much more extravagant, energy-intensive lifestyles",media
The notion that we need to be frugal to live a low-carbon life is simply wrong,media
"In the UK, we now emit about the same as someone in the 1850s",media
I emit the same as my great-great-great-grandparents,media
"And I have a much, much higher standard of living",media
Yet very few people know that emissions are falling,media
The climate scientist Jonathan Foley recently polled his followers on Twitter,media
He asked what had happened to emissions in the US over the past 15 years,media
Had they: a) Increased by more than 20% b) Increased by 10% c) Stayed the same d) Fallen by 20% Thousands of people answered,media
Two-thirds of people picked a) or b),media
Just 19% picked the correct answer d),media
No wonder people think we’re screwed,media
We have a habit of underestimating how quickly things can change,media
"Most of us have been too pessimistic about renewable energy in the past, even the experts",media
Part of the reason I thought that 2C was so far out of reach was that I couldn’t see how low-carbon energy could grow quickly enough,media
"In just a decade between 2009 and 2019, solar photovoltaic and wind energy went from the most to the least expensive source",media
"The price of electricity from solar has declined by 89%, and the price of onshore wind has declined by 70%",media
They are now cheaper than coal,media
Leaders no longer have to make the difficult choice between climate action and providing energy for their people,media
The low-carbon choice has suddenly become the economic one,media
It’s staggering how quickly this change has happened,media
Poorer countries do not have to follow the fossil fuel-heavy and unsustainable trajectories that rich countries did,media
They can leapfrog the centuries-long journey that we’ve taken,media
And they don’t have to sacrifice human wellbeing or access to energy,media
"In fact, by adopting these technologies they can ensure that even more people have access to affordable energy",media
The huge progress being made in developing affordable low-carbon alternatives to fossil fuels is just one counter to the doomsday thinking of so much of the climate change conversation,media
It has become too common to tell kids that they’re going to die from climate change,media
"If a heatwave doesn’t get them, then a wildfire will",media
"Or a hurricane, a flood or mass starvation",media
There is an intense feeling of anxiety and dread among young people about what the planet has in store for us,media
"In my book, I look at realistic ways we can adapt the fields of energy, transport, food and construction to rein in climate change while improving human wellbeing at the same time",media
"If we take several steps back, we can see something truly radical, gamechanging and life-giving: humanity is in a truly unique position to build a sustainable world",media
Another reason some climate scientists are less pessimistic is that they believe that things can change,media
The past few decades have been an uphill battle for them,media
They’ve been mostly ignored,media
Often they were the ones framed as apocalyptic scaremongers,media
"But, finally, the world has woken up to the reality of climate change and people are taking action",media
The climate scientists know change is possible because they’ve seen it happen,media
"Against the odds, they’ve driven much of it",media
"""China's reliance on coal reduces life expectancy by 5",media
"5 years, says study | Pollution |  Skip to main content Skip to navigation Skip to navigation Heavy smog shrouds Beijing with pollution at hazardous levels",media
Photograph: Feng Li/Getty Images Heavy smog shrouds Beijing with pollution at hazardous levels,media
Photograph: Feng Li/Getty Images This article is more than 11 years old China's reliance on coal reduces life expectancy by 5,media
"5 years, says study This article is more than 11 years old High levels of air pollution will cause 500 million people to lose an aggregate 2",media
5 billion years from their lives Air pollution causes people in northern China to live an average of 5,media
"5 years shorter than their southern counterparts, according to a study released on Monday which claims to show in unprecedented detail the link between air pollution and life expectancy",media
High levels of air pollution in northern China – much of it caused by an over-reliance on burning coal for heat – will cause 500 million people to lose an aggregate 2,media
"5 billion years from their lives, the authors predict in the study, published in the journal the Proceedings of the National Academy of Sciences",media
